Leslie Knope,sista,3
Leslie Knope,sweet,21
Leslie Knope,lady,21
Leslie Knope,marmalard,1
Leslie Knope,funner,1
Leslie Knope,annual,4
Leslie Knope,easter,1
Leslie Knope,egg,5
Leslie Knope,hunt,3
Leslie Knope,hides,1
Leslie Knope,eggs,7
Leslie Knope,exceptional,1
Leslie Knope,job,104
Leslie Knope,year,72
Leslie Knope,searching,2
Leslie Knope,25,4
Leslie Knope,minutes,38
Leslie Knope,havent,22
Leslie Knope,found,27
Leslie Knope,single,15
Leslie Knope,adult,3
Leslie Knope,maybe,140
Leslie Knope,toms,10
Leslie Knope,trying,71
Leslie Knope,challenge,8
Leslie Knope,succeeding,1
Leslie Knope,has,188
Leslie Knope,yet,28
Leslie Knope,keep,82
Leslie Knope,looking,36
Leslie Knope,find,70
Leslie Knope,mom,46
Leslie Knope,muckymuck,1
Leslie Knope,county,2
Leslie Knope,school,26
Leslie Knope,her,170
Leslie Knope,respected,1
Leslie Knope,mother,19
Leslie Knope,teresa,2
Leslie Knope,powerful,14
Leslie Knope,stalin,2
Leslie Knope,beautiful,71
Leslie Knope,margaret,1
Leslie Knope,thatcher,1
Leslie Knope,sorry,226
Leslie Knope,choosing,2
Leslie Knope,gossip,2
Leslie Knope,gab,1
Leslie Knope,chat,6
Leslie Knope,stuff,54
Leslie Knope,looks,23
Leslie Knope,super,25
Leslie Knope,busy,18
Leslie Knope,shall,17
Leslie Knope,bid,10
Leslie Knope,adieu,1
Leslie Knope,weird,41
Leslie Knope,remembered,3
Leslie Knope,own,48
Leslie Knope,sure,91
Leslie Knope,anyway,26
Leslie Knope,700,7
Leslie Knope,pm,10
Leslie Knope,smithfield,1
Leslie Knope,center,18
Leslie Knope,leading,3
Leslie Knope,biggie,2
Leslie Knope,mean,215
Leslie Knope,deal,36
Leslie Knope,fake,10
Leslie Knope,invited,11
Leslie Knope,everybodys,8
Leslie Knope,started,37
Leslie Knope,metal,3
Leslie Knope,prepared,9
Leslie Knope,booked,3
Leslie Knope,clear,17
Leslie Knope,theres,152
Leslie Knope,vote,65
Leslie Knope,secret,20
Leslie Knope,weapon,7
Leslie Knope,canvassing,3
Leslie Knope,nothing,76
Leslie Knope,oldfashioned,4
Leslie Knope,doortodoor,1
Leslie Knope,campaigning,3
Leslie Knope,above,4
Leslie Knope,using,9
Leslie Knope,expertise,1
Leslie Knope,hearts,5
Leslie Knope,minds,3
Leslie Knope,sixth,3
Leslie Knope,grade,4
Leslie Knope,voted,9
Leslie Knope,dressed,5
Leslie Knope,by,171
Leslie Knope,87,1
Leslie Knope,votes,9
Leslie Knope,only,113
Leslie Knope,63,1
Leslie Knope,class,10
Leslie Knope,andy,126
Leslie Knope,fell,9
Leslie Knope,many,58
Leslie Knope,citizens,15
Leslie Knope,fall,13
Leslie Knope,turn,31
Leslie Knope,zero,13
Leslie Knope,got,182
Leslie Knope,sunscreen,1
Leslie Knope,beaks,2
Leslie Knope,probably,51
Leslie Knope,wont,29
Leslie Knope,uhã¢ââ¦,2
Leslie Knope,guide,2
Leslie Knope,script,3
Leslie Knope,use,48
Leslie Knope,speak,28
Leslie Knope,team,57
Leslie Knope,sectors,2
Leslie Knope,odd,1
Leslie Knope,win,56
Leslie Knope,someones,6
Leslie Knope,pumped,2
Leslie Knope,look,273
Leslie Knope,humble,3
Leslie Knope,confident,5
Leslie Knope,afternoon,6
Leslie Knope,representatives,2
Leslie Knope,local,24
Leslie Knope,may,56
Leslie Knope,moment,25
Leslie Knope,sullivan,6
Leslie Knope,street,8
Leslie Knope,positive,19
Leslie Knope,response,2
Leslie Knope,feel,88
Leslie Knope,turned,14
Leslie Knope,section,4
Leslie Knope,three,84
Leslie Knope,understand,44
Leslie Knope,love,218
Leslie Knope,toã¢ââ¦,3
Leslie Knope,gone,29
Leslie Knope,kids,57
Leslie Knope,4,5
Leslie Knope,watch,31
Leslie Knope,2,4
Leslie Knope,moving,21
Leslie Knope,nose,1
Leslie Knope,grindstone,1
Leslie Knope,blow,12
Leslie Knope,each,55
Leslie Knope,others,7
Leslie Knope,faces,12
Leslie Knope,drink,23
Leslie Knope,water,38
Leslie Knope,didnt,101
Leslie Knope,open,39
Leslie Knope,sealed,1
Leslie Knope,envelope,3
Leslie Knope,binder,4
Leslie Knope,learned,7
Leslie Knope,karl,1
Leslie Knope,rove,1
Leslie Knope,guarantee,3
Leslie Knope,results,7
Leslie Knope,survey,3
Leslie Knope,design,11
Leslie Knope,question,40
Leslie Knope,wouldnt,20
Leslie Knope,agree,20
Leslie Knope,most,85
Leslie Knope,decent,2
Leslie Knope,americans,3
Leslie Knope,abandoned,5
Leslie Knope,nine,8
Leslie Knope,10,19
Leslie Knope,meth,5
Leslie Knope,users,2
Leslie Knope,exact,5
Leslie Knope,surveyed,1
Leslie Knope,crystal,2
Leslie Knope,support,22
Leslie Knope,next,67
Leslie Knope,month,17
Leslie Knope,forget,20
Leslie Knope,upsetting,2
Leslie Knope,public,51
Leslie Knope,servant,9
Leslie Knope,accessible,2
Leslie Knope,game,31
Leslie Knope,changer,2
Leslie Knope,busted,1
Leslie Knope,wide,5
Leslie Knope,symbol,5
Leslie Knope,wheel,4
Leslie Knope,around,71
Leslie Knope,sympathy,2
Leslie Knope,cute,31
Leslie Knope,fdr,2
Leslie Knope,nurses,2
Leslie Knope,costume,3
Leslie Knope,bad,61
Leslie Knope,filled,16
Leslie Knope,garbage,13
Leslie Knope,russia,2
Leslie Knope,pretend,12
Leslie Knope,bring,31
Leslie Knope,their,104
Leslie Knope,vlad,1
Leslie Knope,rocks,1
Leslie Knope,theyre,112
Leslie Knope,potatoes,1
Leslie Knope,nikolai,1
Leslie Knope,swim,4
Leslie Knope,dirt,6
Leslie Knope,nation,7
Leslie Knope,dreamers,1
Leslie Knope,day,128
Leslie Knope,staff,5
Leslie Knope,birthday,30
Leslie Knope,president,22
Leslie Knope,female,22
Leslie Knope,united,5
Leslie Knope,states,5
Leslie Knope,postpone,5
Leslie Knope,1,6
Leslie Knope,90,8
Leslie Knope,days,25
Leslie Knope,manager,28
Leslie Knope,wow,122
Leslie Knope,cancel,10
Leslie Knope,fasttrack,1
Leslie Knope,needs,31
Leslie Knope,canceled,5
Leslie Knope,push,6
Leslie Knope,anything,91
Leslie Knope,doubt,4
Leslie Knope,breathable,1
Leslie Knope,fabric,2
Leslie Knope,terrific,6
Leslie Knope,glad,24
Leslie Knope,audience,3
Leslie Knope,wait,129
Leslie Knope,start,62
Leslie Knope,getting,52
Leslie Knope,negative,11
Leslie Knope,sell,9
Leslie Knope,crap,17
Leslie Knope,serious,17
Leslie Knope,girl,26
Leslie Knope,line,13
Leslie Knope,moms,5
Leslie Knope,illegal,5
Leslie Knope,proposal,6
Leslie Knope,spoke,5
Leslie Knope,passionately,2
Leslie Knope,none,12
Leslie Knope,able,22
Leslie Knope,unfortunately,4
Leslie Knope,totally,37
Leslie Knope,exist,7
Leslie Knope,mmmhmm,16
Leslie Knope,ahead,25
Leslie Knope,holding,5
Leslie Knope,soon,27
Leslie Knope,warned,4
Leslie Knope,assigned,2
Leslie Knope,project,33
Leslie Knope,uh,64
Leslie Knope,absolutely,16
Leslie Knope,every,110
Leslie Knope,congratulations,14
